,Unnamed: 0,Unnamed: 1,Unnamed: 2
1523,,PUNTA P/CEMENTISTA 350 x 19 mm.,PC350
1524,,PUNTA P/CEMENTISTA 400 x 19 mm.,PC400
1525,,"PUNTO DE MARCAR ""DIFELBROC""",PDM
1526,,QUITASARRO Y OXIDO x 1000 cc. TF3,QSYO
1527,,QUITASARRO Y OXIDO X 5 LTS,QSYO5
1528,,RASQUETA MULTIUSO REMOWING IMPORTADA,RRI
1529,,RASTRILLO DE CHAPA 12 DIENTES - C/ARCO -,RCA12
1530,,RASTRILLO DE CHAPA 12 DIENTES - S/ARCO,RSA12
1531,,RASTRILLO DE CHAPA 14 DIENTES - C/ARCO -,RCA14
1532,,RASTRILLO DE CHAPA 14 DIENTES - S/ARCO,RSA14
1533,,RASTRILLO DE CHAPA 16 DIENTES - C/ARCO -,RCA16
1534,,RASTRILLO DE CHAPA 16 DIENTES - S/ARCO,RSA16
1535,,RASTRILLO DE CHAPA 18 DIENTES - C/ARCO -,RCA18
1536,,RASTRILLO DE CHAPA 18 DIENTES - S/ARCO,RSA18
1537,,REGATON PLASTICO CUADRADO 20 X 20,RPC2020
1538,,REGATON PLASTICO CUADRADO 25 X 25,RPC2525
1539,,REGATON PLASTICO CUADRADO 30 X 30,RPC3030
1540,,REGATON PLASTICO NO. 16 REDONDOS,RPR16
1541,,REGATON PLASTICO NO. 19 REDONDOS,RPR19
1542,,REGATON PLASTICO NO. 22 REDONDOS,RPR22
1543,,REGATON PLASTICO NO. 25 REDONDOS,RPR25
1544,,REGATON PLASTICO NO. 32 REDONDOS,RPR32
1545,,REGATON PLASTICO NO. 38 REDONDOS,RPR38
1546,,REJILLA DE ACERO CON MARCO 10 x 10 cms.,RACM10
1547,,REJILLA DE ACERO CON MARCO 12 x 12 cms.,RACM12
1548,,REJILLA DE ACERO CON MARCO 15 x 15 cms.,RACM15
1549,,REJILLA DE ACERO CON MARCO 20 x 20 cms.,RACM20
1550,,TAPA CIEGA ACERO CON MARCO 10 X 10,TCCM10
1551,,TAPA CIEGA ACERO CON MARCO 12 X 12,TCCM12
1552,,TAPA CIEGA ACERO CON MARCO 15 X 15,TCCM15
1553,,TAPA CIEGA ACERO CON MARCO 20 X 20,TCCM20
1554,,REJILLA VENTILACION 15 x 15 cms. APROBADA AT/AM.,RVEA1515
1555,,REJILLA VENTILACION 15 x 30 cms. APROBADA AT/AM,RVEA1530
1556,,REJILLA VENTILACION 20 x 20 cms. APR. (100) AT/AM,RVEA201
1557,,REJILLA VENTILACION 20 x 20 cms. APR. (200) AT/AM,RVEA202
1558,,REMACHES 3.5 x  6 mm.  (1000 unid.),R356
1559,,REMACHES 3.5 x  8 mm.  (1000 unid.),R358
1560,,REMACHES 3.5 x 10 mm.  (1000 unid.),R3510
1561,,REMACHES 3.5 x 12 mm.  (1000 unid.),R3512
1562,,REMACHES 3.5 x 14 mm.  (1000 unid.),R3514
1563,,REMACHES 3.5 x 16 mm.  (1000 unid.),R3516
1564,,REMACHES 3.5 x 19 mm.  (1000 unid.),R3519
1565,,REMACHES 3.5 x 25 mm.  (1000 unid.),R3525
1566,,REMACHES 4 x  8 mm.  (1000 unid.),R48
1567,,REMACHES 4 x 10 mm.  (1000 unid.),R410
1568,,REMACHES 4 x 12 mm.  (1000 unid.),R412
1569,,REMACHES 4 x 14 mm.  (1000 unid.),R414
1570,,REMACHES 4 x 16 mm.  (1000 unid.),R416
1571,,REMACHES 4 x 19 mm.  (1000 unid.),R419
1572,,REMACHES 4 x 25 mm. (500 unid.),R425
1573,,REMACHES 4 x 30 mm. (500 unid.),R430
1574,,REMACHES 5 x  8 mm.  (500 unid.),R58
1575,,REMACHES 5 x 10 mm.  (500 unid.),R510
1576,,REMACHES 5 x 12 mm.  (500 unid.),R512
1577,,REMACHES 5 x 14 mm.  (500 unid.),R514
1578,,REMACHES 5 x 16 mm.  (500 unid.),R516
1579,,REMACHES 5 x 20 mm.  (500 unid.),R520
1580,,REMACHES 5 x 24 mm.  (500 unid.),R524
1581,,REMACHES 5 x 28 mm.  (500 unid.),R528
1582,,REMACHES 5 x 30 mm.  (500 unid.),R530
1583,,REMACHES 6 x 10 mm.  (400 unid.),R610
1584,,REMACHES 6 x 12 mm.  (400 unid.),R612
1585,,REMACHES 6 x 14 mm.  (400 unid.),R614
1586,,REMACHES 6 x 16 mm.  (400 unid.),R616
1587,,REMACHES 6 x 25 mm.  (200 unid.),R625
1588,,REMACHES 6 x 30 mm.  (200 unid.),R630
1589,,"REMOVEDOR GEL x  500 grs. ""KUBIK""",RG500
1590,,"REMOVEDOR GEL x 1 kg. ""KUBIK""",RG1
1591,,"REMOVEDOR GEL x 4 kgs. ""KUBIK""",RG4
1592,,"RETENES DE PARED - PUERTAS ""CORVEX. 12 unid.",RPPA
1593,,"RETENES DE PISO - PUERTAS ""CORVEX. 12 unid.",RPP
1594,,RIEL AMERICANO 1.40 mts. RAKETA,RA140
1595,,RIEL AMERICANO 1.60 mts. RAKETA,RA160
1596,,RIEL AMERICANO 1.80 mts. RAKETA,RA180
1597,,RIEL AMERICANO 2.00 mts. RAKETA,RA200
1598,,RIEL AMERICANO 2.20 mts. RAKETA,RA220
1599,,RIEL AMERICANO 2.40 mts. RAKETA,RA240
1600,,RIEL AMERICANO 2.60 mts. RAKETA,RA260
1601,,RIEL AMERICANO 2.80 mts. RAKETA,RA280
1602,,MENSULAS PARA ESTANTERIAS 17 cm. BLANCO,ME17B
1603,,MENSULAS PARA ESTANTERIAS 17 cm. NEGRA,ME17
1604,,MENSULAS PARA ESTANTERIAS 27 cm. BLANCO,ME27B
1605,,MENSULAS PARA ESTANTERIAS 27 cm. NEGRA,ME27
1606,,MENSULAS PARA ESTANTERIAS 37 cm. BLANCO,ME37B
1607,,MENSULAS PARA ESTANTERIAS 37 cm. NEGRA,ME37
1608,,MENSULAS PARA ESTANTERIAS 47 cm. BLANCA,ME47B
1609,,MENSULAS PARA ESTANTERIAS 47 cm. NEGRA,ME47
1610,,RIEL PARA ESTANTERIAS 0.50 M. BLANCO,RE050B
1611,,RIEL PARA ESTANTERIAS 0.50 M. NEGRO,RE050
1612,,RIEL PARA ESTANTERIAS 1.00 M. BLANCO,RE100B
1613,,RIEL PARA ESTANTERIAS 1.00 M. NEGRO,RE100
1614,,RIEL PARA ESTANTERIAS 1.50 M. BLANCO,RE150B
1615,,RIEL PARA ESTANTERIAS 1.50 M. NEGRO,RE150
1616,,RIEL PARA ESTANTERIAS 2.00 M. BLANCO,RE200B
1617,,RIEL PARA ESTANTERIAS 2.00 M. NEGRO,RE200
1618,,RIEL PARA ESTANTERIAS 2.50 M. BLANCO,RE250B
1619,,RIEL PARA ESTANTERIAS 2.50 M. NEGRO,RE250
1620,,RODILLO  MINI FORRADO  5 cm.,RMF5
1621,,RODILLO  MINI FORRADO  8 cm.,RMF8
1622,,RODILLO  MINI FORRADO 11 cm.,RMF11
1623,,RODILLO  MINI SIN FORRAR  5 cm.,RM5
1624,,RODILLO  MINI SIN FORRAR  8 cm.,RM8
1625,,RODILLO  MINI SIN FORRAR 11 cm.,RM11
1626,,RODILLO EPOXI ANTIGOTA DE 17 cm.,RAG17
1627,,RODILLO EPOXI ANTIGOTA DE 22 cm.,RAG22
1628,,RODILLO EPOXI DE 17 cm.,RE17
1629,,RODILLO EPOXI DE 22 cm.,RE22
1630,,RODILLO LANA ESPECIAL 17 cm.,RLE17
1631,,RODILLO LANA ESPECIAL 22 cm.,RLE22
1632,,RODILLO LANA ESPECIAL MAXI 17 cm.,RLM17
1633,,RODILLO LANA ESPECIAL MAXI 22 cm.,RLM22
1634,,RODILLO LANA ESPECIAL MAXI DORADO 17 cm.,RLMD17
1635,,RODILLO LANA ESPECIAL MAXI DORADO 22 cm.,RLMD22
1636,,RODILLO LANA SINTETICA 17 cm.,RLS17
1637,,RODILLO LANA SINTETICA 22 cm.,RLS22
1638,,RODILLO MINI EPOXI DE  5 cm.,RME5
1639,,RODILLO MINI EPOXI DE  8 cm.,RME8
1640,,RODILLO MINI EPOXI DE 11 cm.,RME11
1641,,RODILLO MINI EPOXI PARA REJA,RMER
1642,,RODILLO POLIESTER COMUN 17 cm.,RPC17
1643,,RODILLO POLIESTER COMUN 22 cm.,RPC22
1644,,ROLDANAS DE CHAPA NO. 25 mm. - 10 unid.,RCH25
1645,,ROLDANAS DE CHAPA NO. 32 mm. - 10 unid.,RCH32
1646,,ROLDANAS DE CHAPA NO. 38 mm. - 10 unid.,RCH38
1647,,ROLDANAS DE CHAPA NO. 50 mm. - 10 unid.,RCH50
1648,,RUEDA NEUMATICA PARA CARRETILLAS (927-1402),RNPC
1649,,RUEDA PLAST. 180 mm. PARA ZORRAS,RPPZ
1650,,RUEDA PLAST. 350 mm. PARA CARRETILLAS CON BUJE,RPPC
1651,,RUEDA PLAST. 350 mm. PARA HORMIGONERAS SIN BUJE,RPPH
1652,,RUEDA P/CESPED 110 mm. BANDA P.V.C.,RC110
1653,,RUEDA P/CESPED 135 mm. BANDA P.V.C.,RC135
1654,,RUEDA P/CESPED 160 mm. BANDA P.V.C.,RC160
1655,,RUEDA P/CESPED 180 mm. BANDA P.V.C.,RC180
1656,,RUEDA CHANGO  PLAST. BANDA P.V.C.,RCH
1657,,SELLADOR DE SILICONA 280 cc ACRILICO BLANCO,SSAP
1658,,SELLADOR DE SILICONA 280 cc BLANCO,SSB
1659,,SELLADOR DE SILICONA 280 cc NEGRO,SSN
1660,,SELLADOR DE SILICONA 280 cc NEUTRO TRANSP.,SSNE
1661,,SELLADOR DE SILICONA 280 cc TRANSPARENTE,SST
1662,,SELLADOR DE SILICONAS ALTA TEMPERATURA x  32 cc,SSAT25
1663,,SELLADOR DE SILICONAS ALTA TEMPERATURA x  85 cc,SSAT100
1664,,SELLADOR DE SILICONAS ALTA TEMPERATURA x 280 cc,SSAT300
1665,,SELLADOR POLIURETANICO GRIS x 310 cc,SPAG
1666,,SELLADOR SILICONA TRANSP x 32 cc  PEGALO,SST32
1667,,SELLADOR SILICONA TRANSP x 85 cc  PEGALO,SST85
1668,,SIKAFLEX 221 NEGRO  x 300 ml,SF221N
1669,,SIKAFLEX 221 NEGRO UNIPACK x 600 ml,SF221NU
1670,,"SELLADOR P/ POLIPROPILENO  25 cc.""PEGALO""",SPPP25
1671,,"SELLADOR P/ POLIPROPILENO  50 cc ""PEGALO""",SPPP65
1672,,SELLADOR POLIPROPILENO HIDRO 3 x  25 cc.,SPPH325
1673,,SELLADOR POLIPROPILENO HIDRO 3 x  50 cc.,SPPH350
1674,,SELLADOR POLIPROPILENO HIDRO 3 x 125 cc.,SPPH3125
1675,,SELLADOR P/ POLIPROPILERO HIDRO FLEX x 100 cc,SPPHF100
1676,,ARCO SEPARADOR DE PORCELANATO x 150 unid.,ASC
1677,,CUÑA DENTADA P/ ARCO SEPARADOR x 150 unid.,CDPA
1678,,ESPATULA PLASTICA CERAMICRUZ DE 125 mm.,EPM125
1679,,PINZA NIVELADORA DE NYLON PARA PORCELANATO,PNC
1680,,RODILLERA PARA PROTECCION CERAMICRUZ,ROPP
1681,,SEPARADOR DE CERAMICA CRUZ  1.00 mm. x 100 unid.,SCC1
1682,,SEPARADOR DE CERAMICA CRUZ  1.50 mm. x 300 unid.,SCC15
1683,,SEPARADOR DE CERAMICA CRUZ  2.00 mm. x 300 unid.,SCC2
1684,,SEPARADOR DE CERAMICA CRUZ  3.00 mm. x 150 unid.,SCC3
1685,,SEPARADOR DE CERAMICA CRUZ  4.00 mm. x 150 unid.,SCC4
1686,,SEPARADOR DE CERAMICA CRUZ  5.00 mm. x 150 unid.,SCC5
1687,,SEPARADOR DE CERAMICA CRUZ  8.00 mm. x 50 unid.,SCC8
1688,,SEPARADOR DE CERAMICA CRUZ 11.00 mm. x 50 unid.,SCC11
1689,,SEPARADOR DE CERAMICA CRUZ 18.00 mm. x 25 unid.,SCC18
1690,,SEPARADOR DE CERAMICA CUÑA x 200 unid.,SCC
1691,,SEPARADOR DE CERAMICA TEE 1.50 MM x 125 unid.,SCT150
1692,,SEPARADOR DE CERAMICA TEE 10.00 MM x 50 unid.,SCT10
1693,,SEPARADOR DE CERAMICA TEE 15.00 MM x 50 unid.,SCT15
1694,,"SIERRA COPA BIMETALICA  14 mm ""RHEIN""",SCB14
1695,,"SIERRA COPA BIMETALICA  16 mm ""RHEIN""",SCB16
1696,,"SIERRA COPA BIMETALICA  17 mm ""RHEIN""",SCB17
1697,,"SIERRA COPA BIMETALICA  19 mm ""RHEIN""",SCB19
1698,,"SIERRA COPA BIMETALICA  20 mm ""RHEIN""",SCB20
1699,,"SIERRA COPA BIMETALICA  21 mm ""RHEIN""",SCB21
1700,,"SIERRA COPA BIMETALICA  22 mm ""RHEIN""",SCB22
1701,,"SIERRA COPA BIMETALICA  24 mm ""RHEIN""",SCB24
1702,,"SIERRA COPA BIMETALICA  25 mm ""RHEIN""",SCB25
1703,,"SIERRA COPA BIMETALICA  27 mm ""RHEIN""",SCB27
1704,,"SIERRA COPA BIMETALICA  29 mm ""RHEIN""",SCB29
1705,,"SIERRA COPA BIMETALICA  30 mm ""RHEIN""",SCB30
1706,,"SIERRA COPA BIMETALICA  32 mm ""RHEIN""",SCB32
1707,,"SIERRA COPA BIMETALICA  33 mm ""RHEIN""",SCB33
1708,,"SIERRA COPA BIMETALICA  35 mm ""RHEIN""",SCB35
1709,,"SIERRA COPA BIMETALICA  37 mm ""RHEIN""",SCB37
1710,,"SIERRA COPA BIMETALICA  38 mm ""RHEIN""",SCB38
1711,,"SIERRA COPA BIMETALICA  40 mm ""RHEIN""",SCB40
1712,,"SIERRA COPA BIMETALICA  41 mm ""RHEIN""",SCB41
1713,,"SIERRA COPA BIMETALICA  43 mm ""RHEIN""",SCB43
1714,,"SIERRA COPA BIMETALICA  44 mm ""RHEIN""",SCB44
1715,,"SIERRA COPA BIMETALICA  46 mm ""RHEIN""",SCB46
1716,,"SIERRA COPA BIMETALICA  48 mm ""RHEIN""",SCB48
1717,,"SIERRA COPA BIMETALICA  51 mm ""RHEIN""",SCB51
1718,,"SIERRA COPA BIMETALICA  52 mm ""RHEIN""",SCB52
1719,,"SIERRA COPA BIMETALICA  54 mm ""RHEIN""",SCB54
1720,,"SIERRA COPA BIMETALICA  57 mm ""RHEIN""",SCB57
1721,,"SIERRA COPA BIMETALICA  59 mm ""RHEIN""",SCB59
1722,,"SIERRA COPA BIMETALICA  60 mm ""RHEIN""",SCB60
1723,,"SIERRA COPA BIMETALICA  64 mm ""RHEIN""",SCB64
1724,,"SIERRA COPA BIMETALICA  65 mm ""RHEIN""",SCB65
1725,,"SIERRA COPA BIMETALICA  67 mm ""RHEIN""",SCB67
1726,,"SIERRA COPA BIMETALICA  68 mm ""RHEIN""",SCB68
1727,,"SIERRA COPA BIMETALICA  70 mm ""RHEIN""",SCB70
1728,,"SIERRA COPA BIMETALICA  73 mm ""RHEIN""",SCB73
1729,,"SIERRA COPA BIMETALICA  76 mm ""RHEIN""",SCB76
1730,,"SIERRA COPA BIMETALICA  79 mm ""RHEIN""",SCB79
1731,,"SIERRA COPA BIMETALICA  83 mm ""RHEIN""",SCB83
1732,,"SIERRA COPA BIMETALICA  86 mm ""RHEIN""",SCB86
1733,,"SIERRA COPA BIMETALICA  89 mm ""RHEIN""",SCB89
1734,,"SIERRA COPA BIMETALICA  92 mm ""RHEIN""",SCB92
1735,,"SIERRA COPA BIMETALICA  95 mm ""RHEIN""",SCB95
1736,,"SIERRA COPA BIMETALICA  98 mm ""RHEIN""",SCB98
1737,,"SIERRA COPA BIMETALICA 102 mm ""RHEIN""",SCB102
1738,,"SIERRA COPA BIMETALICA 105 mm ""RHEIN""",SCB105
1739,,"SIERRA COPA BIMETALICA 108 mm ""RHEIN""",SCB108
1740,,"SIERRA COPA BIMETALICA 111 mm ""RHEIN""",SCB111
1741,,"SIERRA COPA BIMETALICA 114 mm ""RHEIN""",SCB114
1742,,"SIERRA COPA BIMETALICA 121 mm ""RHEIN""",SCB121
1743,,"SIERRA COPA BIMETALICA 127 mm ""RHEIN""",SCB127
1744,,"SIERRA COPA BIMETALICA 140 mm ""RHEIN""",SCB140
1745,,"SIERRA COPA BIMETALICA 146 mm ""RHEIN""",SCB146
1746,,"SIERRA COPA BIMETALICA 152 mm ""RHEIN""",SCB152
1747,,"VASTAGO P/ SIERRA BIMETALICA 3/8"" A1  ""RHEIN""",VSB381
1748,,"VASTAGO P/ SIERRA BIMETALICA 7/16"" A2  ""RHEIN""",VSB7162
1749,,"VASTAGO P/ SIERRA BIMETALICA 7/16"" A3  ""RHEIN""",VSB7163
1750,,"BASE UNIVERSAL + PUNTA 33/103 ""RHEIN""",BU33103
1751,,"BASE UNIVERSAL + PUNTA 73/113 ""RHEIN""",BU73113
1752,,"PUNTA REPUESTO PARA BASE ""RHEIN""",PPBR
1753,,"SIERRA COPA BROCA CARB. TUNGSTENO  33 mm ""RHEIN""",SCT33
1754,,"SIERRA COPA BROCA CARB. TUNGSTENO  43 mm ""RHEIN""",SCT43
1755,,"SIERRA COPA BROCA CARB. TUNGSTENO  53 mm ""RHEIN""",SCT53
1756,,"SIERRA COPA BROCA CARB. TUNGSTENO  67 mm ""RHEIN""",SCT67
1757,,"SIERRA COPA BROCA CARB. TUNGSTENO  73 mm ""RHEIN""",SCT73
1758,,"SIERRA COPA BROCA CARB. TUNGSTENO  83 mm ""RHEIN""",SCT83
1759,,"SIERRA COPA BROCA CARB. TUNGSTENO 103 mm ""RHEIN",SCT103
1760,,"SIERRA COPA BROCA CARB. TUNGSTENO 113 mm ""RHEIN",SCT113
1761,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 20 dientes",SW4520
1762,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 24 dientes",SW4524
1763,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 30 dientes",SW4530
1764,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 36 dientes",SW4536
1765,,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 40 dientes",SW4540
1766,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 24 dientes",SW724
1767,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 30 dientes",SW730
1768,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 36 dientes",SW736
1769,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 48 dientes",SW748
1770,,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 60 dientes",SW760
1771,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 30 dientes",SW930
1772,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 36 dientes",SW936
1773,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 48 dientes",SW948
1774,,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 60 dientes",SW960
1775,,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 30 dientes",SW1030
1776,,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 40 dientes",SW1040
1777,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 36 dientes",SW1236
1778,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 48 dientes",SW1248
1779,,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 60 dientes",SW1260
1780,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 100 dientes",SW14100
1781,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 48 dientes",SW1448
1782,,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 60 dientes",SW1460
1783,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 100 dientes",SW16100
1784,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 60 dientes",SW1660
1785,,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 80 dientes",SW1680
1786,,"SIERRA DE WIDIA K20  4.5"" x 24 dientes ""RHEIN""",SW4524R
1787,,"SIERRA DE WIDIA K20  4.5"" x 30 dientes ""RHEIN""",SW4530R
1788,,"SIERRA DE WIDIA K20  4.5"" x 36 dientes ""RHEIN""",SW4536R
1789,,"SIERRA DE WIDIA K20  4.5"" x 40 dientes ""RHEIN""",SW4540R
1790,,"SIERRA DE WIDIA K20  7"" x 24 dientes ""RHEIN""",SW724R
1791,,"SIERRA DE WIDIA K20  7"" x 30 dientes ""RHEIN""",SW730R
1792,,"SIERRA DE WIDIA K20  7"" x 40 dientes ""RHEIN""",SW740R
1793,,"SIERRA DE WIDIA K20  7"" x 48 dientes ""RHEIN""",SW748R
1794,,"SIERRA DE WIDIA K20  7"" x 60 dientes ""RHEIN""",SW760R
1795,,"SIERRA DE WIDIA K20  9"" x 40 dientes ""RHEIN""",SW940R
1796,,"SIERRA DE WIDIA K20 10"" x 36 dientes ""RHEIN""",SW1036R
1797,,"SIERRA DE WIDIA K20 10"" x 40 dientes ""RHEIN""",SW1040R
1798,,"SIERRA DE WIDIA K20 10"" x 60 dientes ""RHEIN""",SW1060R
1799,,"SIERRA DE WIDIA K20 12"" x 48 dientes ""RHEIN""",SW1248R
1800,,"SIERRA DE WIDIA K20 12"" x 72 dientes ""RHEIN""",SW1272R
1801,,"SIERRA DE WIDIA K20 14"" x 60 dientes ""RHEIN""",SW1460R
1802,,"SIERRA DE WIDIA K20 14"" x 96 dientes ""RHEIN""",SW1496R
1803,,"SIERRA DE WIDIA K20 16"" x 60 dientes ""RHEIN""",SW1660R
1804,,"SIERRA DE WIDIA K20 18"" x 72 dientes ""RHEIN""",SW1872R
1805,,"SIERRA DE WIDIA K20 20"" x 60 dientes ""RHEIN""",SW2060R
1806,,"SIERRA DE WIDIA K20 20"" x 72 dientes ""RHEIN""",SW2072R
1807,,SIFON DOBLE BACHA - P.V.C. Y PPP. ABRAZ MET,S2B
1808,,SIFON SIMPLE BACHA - P.V.C. Y PPP. ABRAZ MET,S1B
1809,,SOGA ELASTICA 6 mm.,SEL6
1810,,SOGA DE POLIPROPILENO TRENZADO  NO.  3,SPT3
1811,,SOGA DE POLIPROPILENO TRENZADO  NO.  4,SPT4
1812,,SOGA DE POLIPROPILENO TRENZADO  NO.  5,SPT5
1813,,SOGA DE POLIPROPILENO TRENZADO  NO.  6,SPT6
1814,,SOGA DE POLIPROPILENO TRENZADO  NO.  7,SPT7
1815,,SOGA DE POLIPROPILENO TRENZADO  NO.  8,SPT8
1816,,SOGA DE POLIPROPILENO TRENZADO  NO. 10,SPT10
1817,,SOGA DE POLIPROPILENO TRENZADO  NO. 12,SPT12
1818,,SOGA DE POLIPROPILENO TRENZADO  NO. 14,SPT14
1819,,SOGA DE POLIPROPILENO TRENZADO  NO. 16,SPT16
1820,,SOGA DE POLIPROPILENO TRENZADO  NO. 18,SPT18
1821,,SOGA DE POLIPROPILENO TRENZADO  NO. 20,SPT20
1822,,SOLDADOR ELECTRICO T/ LAPIZ 40 w IMPORTADO (9860),SETL40
1823,,"SOPAPA P/PILETA BRONCE 1 1/2""",SPB112
1824,,"SOPAPA P/PILETA BRONCE 2""",SPB2
1825,,"SOPAPA PVC CON FILTRO ACERO 1 1/2""",SPVC112
1826,,"SOPAPA PVC CON FILTRO ACERO 1 1/2"" ""GINYPLAS""",SPVC112G
1827,,"SOPAPA PVC CON FILTRO ACERO 2""",SPVC2
1828,,"SOPAPA PVC CON FILTRO ACERO 2"" ""GINYPLAS""",SPVC2G
1829,,"SOPAPA PVC FILTRO ACERO CON ROSCA DE 1 1/4""",SPVCR112
1830,,"SOPAPA PVC FILTRO ACERO CON ROSCA DE 11/2""",SPVCR2
1831,,"SOPORTE MANGUERA PARED ""CANPLE""",RIE010
1832,,SOPORTE MANGUERA PARED EL ABUELO,SMP
1833,,SOPORTE COLONIAL 15 X 15 - 12 unid.,SC1515
1834,,SOPORTE COLONIAL 20 X 20 - 12 unid.,SC2020
1835,,SOPORTE COLONIAL 25 X 25 - 12 unid.,SC2525
1836,,SOPORTE COLONIAL 30 X 30 - 12 unid.,SC3030
1837,,SOPORTE P/ ESTANTE BRACKET 100 x 150 - 20 unid.,SB100150
1838,,SOPORTE P/ ESTANTE BRACKET 100 x 150 BLANCO - 20 u,SB100150B
1839,,SOPORTE P/ ESTANTE BRACKET 150 x 200 - 20 unid.,SB150200
1840,,SOPORTE P/ ESTANTE BRACKET 150 x 200 BLANCO - 20 u,SB150200B
1841,,SOPORTE P/ ESTANTE BRACKET 200 x 250 - 20 unid.,SB200250
1842,,SOPORTE P/ ESTANTE BRACKET 200 x 250 BLANCO - 20 u,SB200250B
1843,,SOPORTE P/ ESTANTE BRACKET 250 x 300 - 20 unid.,SB250300
1844,,SOPORTE P/ ESTANTE BRACKET 250 x 300 BLANCO - 20 u,SB250300B
1845,,SOPORTE P/ ESTANTE BRACKET 250 x 350 - 20 unid.,SB250350
1846,,SOPORTE P/ ESTANTE BRACKET 250 x 350 BLANCO - 20 u,SB250350B
1847,,SOPORTE P/ALACENA ANGULO CROMATIZADO - 24 unid.,SAA
1848,,SOPORTE P/ALACENA PLANO CROMATIZADO - 24 unid.,SAP
1849,,SOPORTE BARRAL TIPO LUQUE - EL PAR,SBTL
1850,,SOPORTE CORTO ABIERTO U/P 1/2,SCAU12
1851,,SOPORTE CORTO ABIERTO U/P 5/8,SCAU58
1852,,SOPORTE CORTO CERRADO U/P 1/2,SCCU12
1853,,SOPORTE CORTO CERRADO U/P 5/8,SCCU58
1854,,SOPORTE LARGO ABIERTO U/P 1/2,SLAU12
1855,,SOPORTE LARGO ABIERTO U/P 5/8,SLAU58
1856,,SOPORTE LARGO CERRADO U/P 1/2,SLCU12
1857,,SOPORTE LARGO CERRADO U/P 5/8,SLCU58
1858,,SOPORTE LATERAL P/ CAÑO OVAL,SLCO
1859,,SOPORTE P/ BARRAL OVAL FLEJE ZINCADO ORO,SPCO
1860,,"SOPORTE P/BARRAL CORTO ABIERTO  1/2""    Bolsa x 50",SCA12
1861,,"SOPORTE P/BARRAL CORTO ABIERTO  5/8""    Bolsa x 50",SCA58
1862,,"SOPORTE P/BARRAL CORTO ABIERTO 3/4""     Bolsa x 50",SCA34
1863,,"SOPORTE P/BARRAL CORTO CERRADO  1/2""   Bolsa x 50",SCC12
1864,,"SOPORTE P/BARRAL CORTO CERRADO  5/8""   Bolsa x 50",SCC58
1865,,"SOPORTE P/BARRAL CORTO CERRADO 3/4""   Bolsa x 50",SCC34
1866,,SOPORTE P/BARRAL CURVO BLANCO,SBCB
1867,,SOPORTE P/BARRAL CURVO PULIDO,SBC
1868,,"SOPORTE P/BARRAL LARGO ABIERTO  1/2""    Bolsa x 50",SLA12
1869,,"SOPORTE P/BARRAL LARGO ABIERTO  5/8""    Bolsa x 50",SLA58
1870,,"SOPORTE P/BARRAL LARGO ABIERTO 3/4""     Bolsa x 50",SLA34
1871,,"SOPORTE P/BARRAL LARGO CERRADO  1/2""    Bolsa x 50",SLC12
1872,,"SOPORTE P/BARRAL LARGO CERRADO  5/8""    Bolsa x 50",SLC58
1873,,"SOPORTE P/BARRAL LARGO CERRADO 3/4""    Bolsa x 50",SLC34
1874,,"SOPORTE P/BARRAL ZAMAK ABIERTO 1/2""",SBZA12
1875,,"SOPORTE P/BARRAL ZAMAK ABIERTO 5/8""",SBZA58
1876,,"SOPORTE P/BARRAL ZAMAK CERRADO 1/2""",SBZC12
1877,,"SOPORTE P/BARRAL ZAMAK CERRADO 5/8""",SBZC58
1878,,SOPORTE P/VARILLA CHATA - BRONC. O NIQ. - 200 unid,SVCH
1879,,SOPORTE PLACARD FLEJE BRONCEADO  1/2    Bolsa x 50,SPFB12
1880,,SOPORTE PLACARD FLEJE BRONCEADO  5/8    Bolsa x 50,SPFB58
