,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,0.45,DESCUENTO,,,,
1,,,MARGEN,,,,
2,,,,,,,
3,,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
255,,CU60S,CUPLA 60 STD,227.94,102.57300000000001,124.11333,204.7869945
256,,CU63R,CUPLA 63 REF,350.68,157.806,190.94526000000002,315.059679
257,,CU4045,CURVA HH 40 a 45 REF,308.36,138.762,167.90202,277.03833299999997
258,,CU1045S,CURVA MH  100 a 45 STD,737.36,331.812,401.49252,662.462658
259,,CU1090S,CURVA MH  100 a 90 STD,1282.79,577.2555,698.479155,1152.49060575
260,,CU1145CR,CURVA MH  110 a 45 CORTA REF,1382.86,622.2869999999999,752.9672699999999,1242.3959954999998
261,,CU11045R,CURVA MH  110 a 45 REF,1721.6,774.72,937.4112,1546.72848
262,,CU11090R,CURVA MH  110 a 90 REF,1601.57,720.7065,872.054865,1438.8905272499999
263,,CU4045S,CURVA MH 40 a 45 STD,229.85,103.4325,125.153325,206.50298625
264,,CU4090R,CURVA MH 40 a 90 REF,252.71,113.71950000000001,137.600595,227.04098175
265,,CU4090S,CURVA MH 40 a 90 STD,213.06,95.87700000000001,116.01117,191.4184305
266,,CU5045R,CURVA MH 50 a 45 REF,402.28,181.02599999999998,219.04145999999997,361.41840899999994
267,,CU5045S,CURVA MH 50 a 45 STD,398.98,179.54100000000003,217.24461000000002,358.45360650000003
268,,CU5090R,CURVA MH 50 a 90 REF,450.53,202.7385,245.313585,404.76741524999994
269,,CU5090S,CURVA MH 50 a 90 STD,332.95,149.8275,181.29127499999998,299.13060375
270,,CU6045S,CURVA MH 60 a 45 STD,456.68,205.506,248.66226,410.292729
271,,CU6090S,CURVA MH 60 a 90 STD,481.67,216.75150000000002,262.269315,432.74436975
272,,CU6345R,CURVA MH 63 a 45 REF,527.87,237.5415,287.425215,474.25160474999996
273,,CU6390R,CURVA MH 63 a 90 REF,737.76,331.992,401.71032,662.822028
274,,EF100S,EMBUDO FRONTAL  100 STD,1476.69,664.5105000000001,804.057705,1326.69521325
275,,EF110R,EMBUDO FRONTAL  110 REF,1510.33,679.6485,822.374685,1356.9182302499999
276,,EF60S,EMBUDO FRONTAL 60 STD,1476.69,664.5105000000001,804.057705,1326.69521325
277,,EF63R,EMBUDO FRONTAL 63 REF,1510.33,679.6485,822.374685,1356.9182302499999
278,,EV100S,EMBUDO VERTICAL  100 STD,1688.14,759.663,919.19223,1516.6671795
279,,EV110R,EMBUDO VERTICAL  110 REF,1737.51,781.8795,946.074195,1561.02242175
280,,EV60S,EMBUDO VERTICAL 60 STD,1688.14,759.663,919.19223,1516.6671795
281,,EV63R,EMBUDO VERTICAL 63 REF,1737.51,781.8795,946.074195,1561.02242175
282,,PD2B,PILETA DESENGRASADORA BCA. 160 - 2 BOCAS 110/100,5501.72,2475.7740000000003,2995.68654,4942.882791
283,,PD3B,PILETA DESENGRASADORA BCA. 160 - 3 BOCAS 110/100,7680.66,3456.297,4182.11937,6900.496960500001
284,,PP1010,PILETA PATIO 10 x 10,1406.78,633.051,765.99171,1263.8863215
285,,PP1515,PILETA PATIO 15 x 15,2580.24,1161.108,1404.94068,2318.152122
286,,PR1010,PORTA REJILLA 10 x 10,357.19,160.7355,194.489955,320.90842575
287,,PR1515,PORTA REJILLA 15 x 15,713.22,320.949,388.34829,640.7746785
288,,R10045S,RAMAL  100 a 45 STD,1329.26,598.167,723.78207,1194.2404155
289,,R10090S,RAMAL  100 a 90 STD,898.96,404.53200000000004,489.48372,807.648138
290,,R106045S,RAMAL  100 x 60 a 45 STD,790.69,355.81050000000005,430.53070500000007,710.3756632500001
291,,R106090S,RAMAL  100 x 60 a 90 STD,828.97,373.03650000000005,451.37416500000006,744.7673722500001
292,,R11045R,RAMAL  110 a 45 REF,1961.08,882.486,1067.80806,1761.883299
293,,R11090R,RAMAL  110 a 90 REF,1754.04,789.318,955.0747799999999,1575.8733869999999
294,,R116345R,RAMAL  110 x 63 a 45 REF,1374.7,618.615,748.52415,1235.0648474999998
295,,R116390R,RAMAL  110 x 63 a 90 REF,1758.45,791.3025,957.4760249999999,1579.8354412499998
296,,R4045R,RAMAL 40 a 45 REF,606.6,272.97,330.2937,544.984605
297,,R4045S,RAMAL 40 a 45 STD,448.17,201.6765,244.028565,402.64713224999997
298,,R4090S,RAMAL 40 a 90 STD,233.5,105.075,127.14075,209.78223749999998
299,,R5045R,RAMAL 50 a 45 REF,737.23,331.75350000000003,401.421735,662.34586275
300,,R5045S,RAMAL 50 a 45 STD,590.2,265.59000000000003,321.3639,530.2504349999999
301,,R5090S,RAMAL 50 a 90 STD,340.18,153.08100000000002,185.22801,305.6262165
302,,R6045S,RAMAL 60 a 45 STD,649.68,292.356,353.75075999999996,583.6887539999999
303,,R6090S,RAMAL 60 a 90 STD,625.36,281.41200000000003,340.50852000000003,561.839058
304,,R6345R,RAMAL 63 a 45 REF,978.85,440.4825,532.983825,879.42331125
305,,R6390R,RAMAL 63 a 90 REF,799.83,359.92350000000005,435.50743500000004,718.58726775
306,,RD1010,RECEPTACULO DUCHA 10 x 10,1011.37,455.11650000000003,550.690965,908.64009225
307,,RE1060S,REDUCCION  100 x 60 STD,483.23,217.45350000000002,263.118735,434.14591275
308,,RE1110R,REDUCCION  110 x 100 REF,838.86,377.487,456.75927,753.6527955
309,,RE1163R,REDUCCION  110 x 63 REF,723.73,325.67850000000004,394.07098500000006,650.2171252500001
310,,RE5040R,REDUCCION 50 x 40 REF,158.92,71.514,86.53193999999999,142.77770099999998
311,,RE5040S,REDUCCION 50 x 40 STD,111.16,50.022,60.526619999999994,99.86892299999998
312,,RE6040S,REDUCCION 60 x 40 STD,207.17,93.2265,112.804065,186.12670724999998
313,,RE6050S,REDUCCION 60 x 50 STD,172.24,77.50800000000001,93.78468000000001,154.744722
314,,RE6340R,REDUCCION 63 x 40 REF,214.7,96.615,116.90414999999999,192.89184749999995
315,,RE6350R,REDUCCION 63 x 50 REF,203.12,91.40400000000001,110.59884000000001,182.488086
316,,SO100S,SOMBRERETE  100 STD,880.07,396.03150000000005,479.19811500000003,790.67688975
317,,SO110R,SOMBRERETE  110 REF,880.07,396.03150000000005,479.19811500000003,790.67688975
318,,SO60S,SOMBRERETE 60 STD,599.92,269.964,326.65644,538.983126
319,,SSO63R,SOMBRERETE 63 REF,599.92,269.964,326.65644,538.983126
320,,T10S,TAPA  100 STD,216,97.2,117.612,194.05979999999997
321,,T110R,TAPA  110 REF,339.37,152.7165,184.78696499999998,304.89849224999995
322,,T40R,TAPA 40 REF,128.45,57.802499999999995,69.941025,115.40269124999999
323,,T40S,TAPA 40 STD,102.96,46.332,56.06172,92.50183799999999
324,,T50R,TAPA 50 REF,145.51,65.4795,79.230195,130.72982174999999
325,,T50S,TAPA 50 STD,141.9,63.855000000000004,77.26455,127.48650749999999
326,,T60S,TAPA 60 STD,148.36,66.76200000000001,80.78202000000002,133.29033300000003
327,,T63R,TAPA 63 REF,301.67,135.75150000000002,164.25931500000002,271.02786975000004
328,,TE40R,TEE 40 REF,376.92,169.614,205.23293999999999,338.634351
329,,TE50R,TEE 50 REF,506.04,227.71800000000002,275.53878000000003,454.63898700000004
330,,,,0,0,0,0
331,,,ACCESORIOS DE TERMOFUSION,0,0,0,0
332,,BRF2520,BUJE REDUCCION FUSION  25 X 20,189.24,85.158,103.04118,170.017947
333,,BRF3220,BUJE REDUCCION FUSION  32 X  20,238.14,107.163,129.66723,213.95092949999997
334,,BRF3225,BUJE REDUCCION FUSION 32 X 25,288.09,129.6405,156.865005,258.82725825
335,,CF4520,CODO 45¦ FUSION 20 mm,298.99,134.5455,162.800055,268.62009075
336,,CF4525,CODO 45¦ FUSION 25 mm,378.4,170.28,206.0388,339.96402
337,,CF4532,CODO 45¦ FUSION 32 mm,567.62,255.429,309.06909,509.9639985
338,,CF9020,CODO 90¦ FUSION 20 mm,132.31,59.539500000000004,72.042795,118.87061175
339,,CF9025,CODO 90¦ FUSION 25 mm,215.63,97.0335,117.410535,193.72738274999998
340,,CF9032,CODO 90¦ FUSION 32 mm,319.82,143.919,174.14199000000002,287.3342835
341,,COFH2012,CODO 90¦ FUSION INS. MET. HEMBRA 20 mm x 1/2,971.74,437.283,529.11243,873.0355095
342,,COFH2512,CODO 90¦ FUSION INS. MET. HEMBRA 25 mm x 1/2,1317.22,592.749,717.2262900000001,1183.4233785000001
343,,COFH2534,CODO 90¦ FUSION INS. MET. HEMBRA 25 mm x 3/4,1399.2,629.64,761.8643999999999,1257.0762599999998
344,,COFH3234,CODO 90¦ FUSION INS. MET. HEMBRA 32 mm x  3/4,2198.38,989.2710000000001,1197.01791,1975.0795515
345,,COFH321,CODO 90¦ FUSION INS. MET. HEMBRA 32 mm x 1,2621.18,1179.531,1427.2325099999998,2354.9336415
346,,COFM2012,CODO 90¦ FUSION INS. MET. MACHO 20 mm x 1/2,1117.22,502.749,608.32629,1003.7383785
347,,COFM2512,CODO 90¦ FUSION INS. MET. MACHO 25 mm x 1/2,1523.02,685.359,829.28439,1368.3192435
348,,COFM2534,CODO 90¦ FUSION INS. MET. MACHO 25 mm x 3/4,1576.82,709.569,858.5784899999999,1416.6545084999998
349,,COFM3234,CODO 90¦ FUSION INS. MET. MACHO 32 mm x  3/4,2356.97,1060.6364999999998,1283.3701649999998,2117.5607722499994
350,,COFM321,CODO 90¦ FUSION INS. MET. MACHO 32 mm x 1,2987.83,1344.5235,1626.873435,2684.34116775
351,,CF20,CUPLA FUSION 20 mm,98.48,44.316,53.62236,88.476894
352,,CF25,CUPLA FUSION 25 mm,155.3,69.885,84.56085,139.52540249999998
353,,CF32,CUPLA FUSION 32 mm,215.74,97.08300000000001,117.47043000000001,193.8262095
354,,CFH2038,CUPLA FUSION INS. MET. HEMBRA 20 mm x  3/8,873.72,393.17400000000004,475.74054,784.971891
355,,CFH2012,CUPLA FUSION INS. MET. HEMBRA 20 mm x 1/2,877.49,394.8705,477.793305,788.3589532499999
356,,CFH2512,CUPLA FUSION INS. MET. HEMBRA 25 mm x 1/2,1131.57,509.2065,616.139865,1016.6307772499999
357,,CFH2534,CUPLA FUSION INS. MET. HEMBRA 25 mm x 3/4,1280.18,576.081,697.05801,1150.1457165
358,,CFH3234,CUPLA FUSION INS. MET. HEMBRA 32 mm x  3/4,2043.89,919.7505000000001,1112.898105,1836.28187325
359,,CFH321,CUPLA FUSION INS. MET. HEMBRA 32 mm x 1,2546.78,1146.0510000000002,1386.7217100000003,2288.0908215000004
360,,CFM2012,CUPLA FUSION INS. MET. MACHO 20 mm x 1/2,1122.05,504.9225,610.956225,1008.07777125
361,,CFM2034,CUPLA FUSION INS. MET. MACHO 20 mm x 3/4,1311.4,590.1300000000001,714.0573,1178.194545
362,,CFM2512,CUPLA FUSION INS. MET. MACHO 25 mm x 1/2,1223.41,550.5345000000001,666.1467450000001,1099.1421292500002
363,,CFM2534,CUPLA FUSION INS. MET. MACHO 25 mm x 3/4,1468.78,660.951,799.75071,1319.5886715
364,,CFM3234,CUPLA FUSION INS. MET. MACHO 32 mm x  3/4,2253.37,1014.0165,1226.959965,2024.48394225
365,,CFM321,CUPLA FUSION INS. MET. MACHO 32 mm x 1,3338.79,1502.4555,1817.971155,2999.6524057499996
366,,CUR2520,CUPLA REDUCCION FUSION 25 mm x 20 mm,189.45,85.2525,103.155525,170.20661625
367,,CUR3220,CUPLA REDUCCION FUSION 32 mm x 20 mm,238.56,107.352,129.89592,214.32826799999998
368,,CUR3225,CUPLA REDUCCION FUSION 32 mm x 25 mm,288.05,129.6225,156.843225,258.79132124999995
369,,LLCB20,LLAVE DE PASO FUSION C/ CABEZAL BRONCE 20 mm,6553.79,2949.2055,3568.538655,5888.088780749999
370,,LLCB25,LLAVE DE PASO FUSION C/ CABEZAL BRONCE 25 mm,6755.37,3039.9165,3678.2989649999995,6069.193292249999
371,,LLCB32,LLAVE DE PASO FUSION C/ CABEZAL BRONCE 32 mm,6860.96,3087.4320000000002,3735.7927200000004,6164.0579880000005
372,,LLCP20,LLAVE DE PASO FUSION C/ CABEZAL PLASTICO 20 mm,856.8,385.56,466.5276,769.77054
373,,LLCP25,LLAVE DE PASO FUSION C/ CABEZAL PLASTICO 25 mm,1313.88,591.2460000000001,715.4076600000001,1180.4226390000001
374,,LLCP32,LLAVE DE PASO FUSION C/ CABEZAL PLASTICO 32 mm,1952.57,878.6564999999999,1063.1743649999999,1754.2377022499998
375,,LLPO20,LLAVE DE PASO FUSION CIERRE POLIAMIDA 20 mm,4895.15,2202.8175,2665.4091750000002,4397.92513875
376,,LLPO25,LLAVE DE PASO FUSION CIERRE POLIAMIDA 25 mm,5124.64,2306.088,2790.36648,4604.104692
377,,LLPO32,LLAVE DE PASO FUSION CIERRE POLIAMIDA 32 mm,5352.83,2408.7735000000002,2914.6159350000003,4809.11629275
378,,SF20,SOBREPASO FUSION 20 mm,470.66,211.79700000000003,256.27437000000003,422.85271050000006
379,,SF25,SOBREPASO FUSION 25 mm,647.68,291.45599999999996,352.66175999999996,581.891904
380,,SF32,SOBREPASO FUSION 32 mm,917.02,412.659,499.31739,823.8736935
381,,TF20,TAPA FUSION 20 mm,98.48,44.316,53.62236,88.476894
382,,TF25,TAPA FUSION 25 mm,162.61,73.17450000000001,88.54114500000001,146.09288925
383,,TF32,TAPA FUSION 32 mm,236.04,106.218,128.52378,212.06423699999996
384,,TEF20,TEE FUSION 20 mm,174.79,78.6555,95.17315500000001,157.03570575
385,,TEF25,TEE FUSION 25 mm,288.09,129.6405,156.865005,258.82725825
386,,TEF32,TEE FUSION 32 mm,466.31,209.83950000000002,253.905795,418.94456175
387,,TH2012,TEE FUSION INS. MET. HEMBRA 20 mm x 1/2,1230.69,553.8105,670.110705,1105.6826632500001
388,,TH2512,TEE FUSION INS. MET. HEMBRA 25 mm x 1/2,1362.03,612.9135,741.625335,1223.6818027499999
389,,TH2534,TEE FUSION INS. MET. HEMBRA 25 mm x 3/4,1711.37,770.1165,931.840965,1537.53759225
390,,TH3234,TEE FUSION INS. MET. HEMBRA 32 mm x  3/4,2118.8,953.4600000000002,1153.6866000000002,1903.5828900000004
391,,TH321,TEE FUSION INS. MET. HEMBRA 32 mm x 1,2758.8,1241.46,1502.1666,2478.57489
392,,TM2012,TEE FUSION INS. MET. MACHO 20 mm x 1/2,1398.44,629.298,761.45058,1256.393457
393,,TM2512,TEE FUSION INS. MET. MACHO 25 mm x 1/2,1836.21,826.2945000000001,999.8163450000001,1649.69696925
394,,TM2534,TEE FUSION INS. MET. MACHO 25 mm x 3/4,1938.43,872.2935,1055.475135,1741.5339727499997
395,,TM3234,TEE FUSION INS. MET. MACHO 32 mm x  3/4,2315.59,1042.0155000000002,1260.8387550000002,2080.3839457500003
396,,TM321,TEE FUSION INS. MET. MACHO 32 mm x 1,3621.46,1629.6570000000002,1971.88497,3253.6102005
397,,TRF2520,TEE REDUCCION FUSION 25 mm x 20 mm,319.72,143.87400000000002,174.08754000000002,287.244441
398,,TRF3220,TEE REDUCCION FUSION 32 mm x 20 mm,575.03,258.7635,313.103835,516.62132775
399,,UDF20,UNION DOBLE FUSION - FUSION 20 mm,705.23,317.3535,383.997735,633.5962627499999
400,,UDF25,UNION DOBLE FUSION - FUSION 25 mm,886.04,398.718,482.44878,796.040487
401,,UDF32,UNION DOBLE FUSION - FUSION 32 mm,1331.46,599.157,724.97997,1196.2169505
402,,UH2012,UNION DOBLE FUSION - INS. MET. HEMBRA 20 x 1/2,1619.87,728.9415,882.019215,1455.33170475
403,,UH2534,UNION DOBLE FUSION - INS. MET. HEMBRA 25 x 3/4,2055.75,925.0875,1119.355875,1846.9371937499998
404,,UH321,UNION DOBLE FUSION - INS. MET. HEMBRA 32 x 1,3467.13,1560.2085000000002,1887.8522850000002,3114.95627025
405,,UM2012,UNION DOBLE FUSION - INS. MET. MACHO 20 x 1/2,1773.05,797.8725,965.4257249999999,1592.9524462499999
406,,UM2534,UNION DOBLE FUSION - INS. MET. MACHO 25 x 3/4,2335.19,1050.8355000000001,1271.5109550000002,2097.99307575
407,,UM321,UNION DOBLE FUSION - INS. MET. MACHO 32 x 1,3901.5,1755.675,2124.3667499999997,3505.205137499999
408,,,,0,0,0,0
409,,,ACCESORIOS P/ DEPOSITOS Y MOCHILAS BAÑO,0,0,0,0
410,,BBCR,BOTON BRONCE CROMO FRANKLIN LARGO,3040.42,1368.189,1655.5086900000001,2731.5893385
411,,BDPVC,BOTON DEPOSITO PVC T/ FRANKLIN BT07,238.14,107.163,129.66723,213.95092949999997
412,,BLCR,BOTON LATERAL CROMADO BT04,444.43,199.9935,241.99213500000002,399.28702275
413,,BTF,BOTON TIPO FERRUM MODELO NUEVO BT05,628.78,282.951,342.37071000000003,564.9116715
414,,BAPB,BRAZO ARTICULADO PARA BOYA RZ01,91.98,41.391000000000005,50.083110000000005,82.63713150000001
415,,DAFT,DESCARGA APOYO C/ FLAPPER Y TIRA FO01,586.73,264.0285,319.474485,527.13290025
416,,DTBS,DESCARGA C/ TORRE Y BOTON SUP TIPO ROCA FO25,1026.45,461.90250000000003,558.902025,922.1883412499999
417,,TDEB,TAPA DEPOSITO EXTERIOR BLANCA DP08,491.78,221.301,267.77421,441.82744649999995
418,,TDCBF,TAPA DEPOSITO INT PVC C/ BOTON T/ FRANKLIN DP04,865.32,389.394,471.16674,777.425121
419,,TDCBI,TAPA DEPOSITO INT PVC C/ BOTON T/ IDEAL DP06,766.55,344.9475,417.38647499999996,688.6876837499999
420,,TDIB,TAPA DEPOSITO PVC INTERIOR S/B T/ FRANKLIN DP03,658,296.1,358.281,591.16365
421,,VAP1223,VALVULA ADMISION PLASTICA 1/2 x 23 cm. VL20,387.69,174.4605,211.097205,348.31038824999996
422,,VAP1229,VALVULA ADMISION PLASTICA 1/2 x 29 cm. VL21,387.69,174.4605,211.097205,348.31038824999996
423,,,,0,0,0,0
424,,,ACCESORIOS P/BAÑOS,0,0,0,0
425,,JAB,JABONERA  ART. 6001,921.33,414.5985,501.664185,827.74590525
426,,PCYV,PORTA CEPILLO Y VASO      ART. 7001,921.33,414.5985,501.664185,827.74590525
427,,PRC,PORTA ROLLO COCINA,850.2,382.59000000000003,462.93390000000005,763.8409350000001
428,,PRO,PORTA ROLLOS              ART. 5001,1241.84,558.828,676.18188,1115.700102
429,,SPB7,SET PARA BAÑO 7 piezas,5575.19,2508.8354999999997,3035.6909549999996,5008.890075749999
430,,TB,TOALLERO BARRAL        ART. 9001,1160.4,522.1800000000001,631.8378,1042.53237
431,,TBL,TOALLERO BARRAL LARGO,1264.33,568.9485,688.427685,1135.90568025
432,,TCH,TOALLERO CHICO            ART. 8001,1062.86,478.287,578.72727,954.8999954999999
433,,,,0,0,0,0
434,,,ACCESORIOS P/BAÑOS METALICOS,0,0,0,0
435,,DPB,DISPENSER P/BAÑO (AU-DI),7074.4,3183.48,3852.0108,6355.817819999999
436,,GDM,GANCHO DOBLE METALICO (AU-GD),4688.42,2109.789,2552.8446900000004,4212.1937385
437,,GSM,GANCHO SIMPLE METALICO (AU-GS),3348.86,1506.987,1823.45427,3008.6995454999997
438,,JABM,JABONERA METALICA (AU-JB),6697.57,3013.9065,3646.826865,6017.26432725
439,,PCEM,PORTA CEPILLO METALICO (AU-PC),6758.64,3041.3880000000004,3680.0794800000003,6072.131142
440,,PROM,PORTAROLLO METALICO (AU-PR),6393.26,2876.967,3481.13007,5743.8646155
441,,SPBM6,SET PARA BAÑO 7 piezas METALICO,29834.99,13425.7455,16245.152055,26804.500890749998
442,,TBM,TOALLERO BARRAL METALICO (AU-TB),9133.23,4109.9535,4973.043734999999,8205.522162749998
443,,TCHM,TOALLERO CHICO METALICO (AU-TO),4992.84,2246.7780000000002,2718.60138,4485.692277
444,,,,0,0,0,0
445,,,ACCESORIOS PARA CABLE DE ACERO,0,0,0,0
446,,ECT35,ESLABON CON TUERCA  3.5,221.06,99.477,120.36717,198.6058305
447,,ECT5,ESLABON CON TUERCA  5,359.56,161.802,195.78042,323.037693
448,,ECT6,ESLABON CON TUERCA  7,464.05,208.82250000000002,252.675225,416.91412125
449,,ECT8,ESLABON CON TUERCA  9,954.37,429.4665,519.654465,857.4298672499999
450,,GRI14,GRILLETE        1/4,380.92,171.41400000000002,207.41094,342.228051
451,,GRI516,GRILLETE       5/16,505.36,227.412,275.16852,454.028058
452,,GRI38,GRILLETE      3/8,729.81,328.4145,397.38154499999996,655.6795492499999
453,,GRI12,GRILLETE    1/2,1150.91,517.9095000000001,626.6704950000001,1034.00631675
454,,MP550,MOSQUETON TIPO PERA  5 x 50,487.5,219.375,265.44374999999997,437.9821874999999
455,,MP660,MOSQUETON TIPO PERA  6 x 60,479.7,215.865,261.19665,430.97447249999993
456,,MP770,MOSQUETON TIPO PERA  7 x 70,503.1,226.395,273.93795,451.9976175
457,,MP880,MOSQUETON TIPO PERA  8 x 80,540.99,243.4455,294.569055,486.03894074999994
458,,MP990,MOSQUETON TIPO PERA  9 x 90,778.7,350.415,424.00215000000003,699.6035475
459,,MP10100,MOSQUETON TIPO PERA 10 x 100,893.1,401.89500000000004,486.29295,802.3833675
460,,,,0,0,0,0
461,,,"ACCESORIOS PARA DUCHA ""PREGO""",0,0,0,0
462,,BPL4530,BRAZO PARA LLUVIA 45° x 30 cm (9513),1939.45,872.7525,1056.0305250000001,1742.4503662500001
463,,BPL9030,BRAZO PARA LLUVIA 90° x 30 cm (9515),2425.81,1091.6145,1320.853545,2179.40834925
464,,BPL9040,BRAZO PARA LLUVIA 90° x 40 cm (9517),3132.53,1409.6385,1705.662585,2814.34326525
465,,DCBTP,DUCHA CON BRAZO TETON PLASTICO (9616),1907.17,858.2265000000001,1038.4540650000001,1713.4492072500002
466,,DCG,DUCHA CUADRADA GRIS C/BRAZO (9618),2602.15,1170.9675,1416.870675,2337.8366137499997
467,,DRAG,DUCHA REDONDA ALTA GRIS (9613),2602.19,1170.9855,1416.892455,2337.87255075
468,,FPD15,FLEXIBLE PARA DUCHADOR DE 1.5 mts. (9615),2777.05,1249.6725000000001,1512.1037250000002,2494.97114625
469,,FPD4,"FLOR PARA DUCHA CUADRADA 4"" (9500)",3214.68,1446.606,1750.39326,2888.148879
470,,FPD6,"FLOR PARA DUCHA CUADRADA 6"" (9501)",4450.06,2002.5270000000003,2423.05767,3998.0451555
471,,FPD8,"FLOR PARA DUCHA CUADRADA 8"" (9502)",6391.59,2876.2155000000002,3480.2207550000003,5742.36424575
472,,KDP,KIT DUCHA C/F 1.5mts peine (9602),5720.52,2574.2340000000004,3114.8231400000004,5139.458181
473,,KDR,KIT DUCHA C/F 1.5mts redondo (9603),2470.63,1111.7835,1345.258035,2219.67575775
474,,SPD,SOPORTE PARA DUCHADOR C/TUERCA (9610),998.43,449.2935,543.645135,897.0144727499999
475,,,,0,0,0,0
476,,,ACCESORIOS PARA RIEGO,0,0,0,0
477,,RIE3053,ACOPLE RAPIDO 1/2 P/ MANG 3/4 ( RIE 3053),814.78,366.651,443.64771,732.0187215
478,,RIE156,ACOPLE RAPIDO 3/4 (RIEGO 156),664.84,299.178,362.00538,597.3088769999999
479,,RIE153,ACOPLE RAPIDO CON AUTO STOP DE 3/4,937.94,422.07300000000004,510.70833000000005,842.6687445
480,,RIE190,ACOPLE RAPIDO REPARADOR MANGUERA 1/2 (RIEGO 190),625.42,281.43899999999996,340.54119,561.8929635
481,,RIE200,ACOPLE RAPIDO REPARADOR MANGUERA 3/4 (RIEGO 200),781.68,351.756,425.62476,702.280854
482,,RIE242,CONECTOR RH 3/4 1/2 P/ ACOPLE RAP 1/2 (RIE242),289.42,130.239,157.58919,260.0221635
483,,RIE1000,PISTOLA DE RIEGO 1 FUNCION,1200.8,540.36,653.8356,1078.82874
484,,RIE070,PISTOLA DE RIEGO 4 FUNCIONES (RIE070),2623.47,1180.5615,1428.479415,2356.99103475
485,,,,0,0,0,0
486,,,"ACCESORIOS PARA RIEGO ""TRAMONTINA""",0,0,0,0
487,,ARM34,ACOPLE RAPIDO P/ MANG 5/8 - 3/4 TRAMONTINA,2150.83,967.8735,1171.126935,1932.35944275
488,,AM3412,ADAPTADOR RM 3/4 REDUCC 1/2 TRAMONTINA,560.39,252.1755,305.132355,503.46838575
489,,AICA,ASPERSOR IMPULSO C/ ACOPLES 1/2-5/8-3/4 TRAMONTINA,3620.03,1629.0135,1971.106335,3252.32545275
490,,CICA,CONJUNTO IRRIGACION C/ ACOPLES TRAMONTINA,3324.63,1496.0835000000002,1810.2610350000002,2986.9307077500002
491,,EMCA,ENROLLADOR MANG PARED C/ ACOPLES TRAMONTINA,20002.27,9001.0215,10891.236015,17970.53942475
492,,HPME,HIDROPISTOLA METALICA TRAMONTINA,5947.3,2676.2850000000003,3238.3048500000004,5343.2030025
493,,HPM,HIDROPISTOLA MULTIFUNCION TRAMONTINA,8264.48,3719.016,4500.00936,7425.015444
494,,HPCAT,HIDROPISTOLA PLAST CON ACOPLES x 4 pz TRAMONTINA,4620.08,2079.036,2515.63356,4150.795374
495,,HPP,HIDROPISTOLA PLASTICA TRAMONTINA,3665.4,1649.43,1995.8103,3293.086995
496,,URM12,UNION REPARADORA MANG 1/2 TRAMONTINA,517.84,233.02800000000002,281.96388,465.240402
497,,URM34,UNION REPARADORA MANG 3/4 TRAMONTINA,1883.04,847.368,1025.31528,1691.770212
498,,,,0,0,0,0
499,,,"ACCESORIOS TALADRO ""TOKITS""",0,0,0,0
500,,T25,ADAPTADOR MULTIPLE 1/2 perno 8 mm (22),1056.7,475.51500000000004,575.37315,949.3656975
501,,T22,ADAPTADOR MULTIPLE 3/8 C/ BUJE 1/2 (22),792.08,356.43600000000004,431.28756000000004,711.6244740000001
502,,AT085,BONETE CORDERITO 125 mm. ART. 085,1224.98,551.241,667.0016099999999,1100.5526564999998
503,,AT0851,BONETE CORDERITO 200 mm. ART. 085/1,2563.16,1153.422,1395.64062,2302.807023
504,,T08,CEPILLO ACERO DESCARB. COPA 50 mm (08),1112.48,500.61600000000004,605.74536,999.479844
505,,TA7,CEPILLO ACERO DESCARBONIZADOR 12 mm (A7),512.21,230.49450000000002,278.898345,460.18226925
506,,TA8,CEPILLO ACERO DESCARBONIZADOR 16 mm (A8),580.86,261.387,316.27826999999996,521.8591455
507,,TB8,CEPILLO ACERO DESCARBONIZADOR 25 mm (B8),871.28,392.076,474.41196,782.779734
508,,T57,CEPILLO ACERO TRENZADO C/ PERNO 65 mm (57),1452.79,653.7555,791.0441549999999,1305.2228557499998
509,,T6122,CEPILLO CIRCULAR AC. C/ VASTAGO 100 mm (6122),1212.31,545.5395,660.1027949999999,1089.1696117499998
510,,T0622,CEPILLO CIRCULAR AC. C/ VASTAGO 50 mm (0622),833.83,375.2235,454.02043499999996,749.1337177499998
511,,T1022,CEPILLO CIRCULAR AC. C/ VASTAGO 75 mm (1022),1227.32,552.294,668.2757399999999,1102.654971
512,,T233,DISCOS DE LIJA PAPEL C/ VELCRO FINO x 3 (233),818.46,368.307,445.65147,735.3249255
513,,T235,DISCOS DE LIJA PAPEL C/ VELCRO GRUESO x 3 (235),818.46,368.307,445.65147,735.3249255
514,,T234,DISCOS DE LIJA PAPEL C/ VELCRO MED. x 3 (234),818.46,368.307,445.65147,735.3249255
515,,T232,DISCOS DE LIJA PAPEL C/ VELCRO SURT. x 3 (232),816.01,367.2045,444.31744499999996,733.1237842499999
516,,T63,DISCOS DE LIJA PAPEL FINO x 5 (63),538.6,242.37,293.2677,483.89170499999994
517,,T68,DISCOS DE LIJA PAPEL GRUESO x 5 (68),538.6,242.37,293.2677,483.89170499999994
518,,T67,DISCOS DE LIJA PAPEL MED. x 5 (67),538.6,242.37,293.2677,483.89170499999994
